time,"Aircon Gate Status ()","Altitude (GPS) (feet)","Atmosphere Pressure_7E0 (kPa)","Average speed (mph)","Average speed (GPS) (mph)","Calculated instant fuel rate (gal./h)","Calculated Load_7E0 (%)","Coolant Temperature_7E0 (℉)","Distance travelled (miles)","Distance travelled (Today) (miles)","Distance travelled (total) (miles)","Distance travelled (Week) (miles)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Engine Run Time (Time since Ign-On) (sec.)","Engine Speed_7E0 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (Today) (gallon)","Fuel used (total) (gallon)","Fuel used (Week) (gallon)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","HV battery intake air temperature (℉)","Hybrid/EV battery pack remaining charge (%)","Instant engine power (based on fuel consumption) (hp)","Intake Air Temperature_7E0 (℉)","Inverter Coolant Temp ()","Inverter Water Pump Revolution (rpm)","MAF air flow rate (g/sec)","Manifold Air Pressure_7E0 (kPa)","Mass Air Flow (g/sec)","MG1 revolution (rpm)","MG1 temperature (℉)","MG1 temperature after IG-ON (℉)","MG1 temperature Max (℉)","MG2 revolution (rpm)","MG2 temperature (℉)","MG2 temperature after IG-ON (℉)","MG2 temperature Max (℉)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 1 Wide Range Voltage (V)","Power from MAF (hp)","Prohibit DC/DC converter signal ()","Speed (GPS) (mph)","State of Charge (%)","Temp of Batt TB1 (℉)","Temp of Batt TB2 (℉)","Temp of Batt TB3 (℉)","Throttle position (%)","Vehicle acceleration (g)","Vehicle Load (%)","Vehicle speed (mph)","Vehicle Speed_7E0 (mph)","Water Pump Running ()",Latitude,Longtitude,
13:42:19.463,1,21.863261083482104,100,,7.034984167863036,,96.47058823529412,176,,,,,176,3865,3.9,1032,3837.5,,,,,,,,,,86.7893797207598,48.23529411764706,,98.60000000000001,42,3500,,98,68.6,7743,138.2,118.4,141.8,6453,132.8,114.8,132.8,,,,0,55.95810770049809,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.280766002899214,,53.43792253241072,0,37.3250747,-121.8868517,
13:42:19.472,1,21.863261083482104,100,,7.034984167863036,,96.47058823529412,176,,,,,176,3865,3.9,1032,3837.5,,,,,,,,,,86.7893797207598,47.84313725490196,,98.60000000000001,42,3500,,98,68.6,7743,138.2,118.4,141.8,6453,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.280766002899214,,53.43792253241072,0,37.3250747,-121.8868517,
13:42:19.737,1,21.863261083482104,100,,7.034984167863036,,60.78431372549019,176,,,,,176,3865,3.9,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,7743,138.2,118.4,141.8,6453,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.3250747,-121.8868517,
13:42:19.855,1,21.863261083482104,100,,7.034984167863036,,60.78431372549019,176,,,,,176,3865,3.9,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6453,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.3250747,-121.8868517,
13:42:19.910,1,21.863261083482104,100,,7.034984167863036,,60.78431372549019,176,,,,,176,3865,3.9,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.3250747,-121.8868517,
13:42:19.971,1,21.863261083482104,100,,7.034984167863036,,60.78431372549019,176,,,,,176,3865,3.9,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.3250747,-121.8868517,
13:42:20.062,1,21.863261083482104,100,,7.034984167863036,,60.78431372549019,176,,,,,176,3865,3.9,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.3250747,-121.8868517,
13:42:20.469,1,21.863261083482104,100,,7.034984167863036,,60.78431372549019,176,,,,,176,2759,2.8,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,55.95810770049809,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.325017,-121.8871311,
13:42:20.470,1,22.759149676250164,100,,7.104179459015946,,60.78431372549019,176,,,,,176,2759,2.8,1033,3309.25,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,57.055524356380566,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.325017,-121.8871311,
13:42:20.551,1,22.759149676250164,100,,7.104179459015946,,60.78431372549019,176,,,,,176,2759,2.8,1033,3309.25,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,62,30.71,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,57.055524356380566,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.144960708018616,,55.30203610912272,0,37.325017,-121.8871311,
13:42:20.728,1,22.759149676250164,100,,7.104179459015946,,95.68627450980392,176,,,,,176,2759,2.8,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,4147,138.2,118.4,141.8,6569,132.8,114.8,132.8,,,,0,57.055524356380566,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.325017,-121.8871311,
13:42:20.958,1,22.759149676250164,100,,7.104179459015946,,95.68627450980392,176,,,,,176,2759,2.8,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6569,132.8,114.8,132.8,,,,0,57.055524356380566,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.325017,-121.8871311,
13:42:21.088,1,22.759149676250164,100,,7.104179459015946,,95.68627450980392,176,,,,,176,2759,2.8,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,57.055524356380566,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.325017,-121.8871311,
13:42:21.181,1,22.759149676250164,100,,7.104179459015946,,95.68627450980392,176,,,,,176,2759,2.8,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,57.055524356380566,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.325017,-121.8871311,
13:42:21.317,1,22.759149676250164,100,,7.104179459015946,,95.68627450980392,176,,,,,176,2759,2.8,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,57.055524356380566,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.325017,-121.8871311,
13:42:21.515,1,22.793214442669075,100,,7.177725829676363,,95.68627450980392,176,,,,,176,2759,2.8,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,58.4308514018185,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.3249546,-121.8874321,
13:42:21.675,1,22.793214442669075,100,,7.177725829676363,,95.68627450980392,176,,,,,176,3427,3.4,1034,3297.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,58.4308514018185,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.3249546,-121.8874321,
13:42:21.786,1,22.793214442669075,100,,7.177725829676363,,95.68627450980392,176,,,,,176,3427,3.4,1034,3297.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,97,53.25,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.253299763485161,,56.544778493597384,0,37.3249546,-121.8874321,
13:42:21.902,1,22.793214442669075,100,,7.177725829676363,,79.2156862745098,176,,,,,176,3427,3.4,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,5493,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3249546,-121.8874321,
13:42:21.991,1,22.793214442669075,100,,7.177725829676363,,79.2156862745098,176,,,,,176,3427,3.4,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6801,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3249546,-121.8874321,
13:42:22.049,1,22.793214442669075,100,,7.177725829676363,,79.2156862745098,176,,,,,176,3427,3.4,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3249546,-121.8874321,
13:42:22.108,1,22.793214442669075,100,,7.177725829676363,,79.2156862745098,176,,,,,176,3427,3.4,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3249546,-121.8874321,
13:42:22.177,1,22.793214442669075,100,,7.177725829676363,,79.2156862745098,176,,,,,176,3427,3.4,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3249546,-121.8874321,
13:42:22.479,1,22.793214442669075,100,,7.177725829676363,,79.2156862745098,176,,,,,176,2705,2.7,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,58.4308514018185,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3249546,-121.8874321,
13:42:22.491,1,22.287356890627013,100,,7.248544931450948,,79.2156862745098,176,,,,,176,2705,2.7,1036,3111.5,,,,,,,,,,86.7893797207598,47.84313725490196,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,60.2048725081753,47.84313725490196,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3248955,-121.8877126,
13:42:22.641,1,22.287356890627013,100,,7.248544931450948,,79.2156862745098,176,,,,,176,2705,2.7,1036,3111.5,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,81,36.32,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.183108262760357,,59.030263262546725,0,37.3248955,-121.8877126,
13:42:23.030,1,22.287356890627013,100,,7.248544931450948,,92.15686274509804,176,,,,,176,2705,2.7,1037,3078,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,46.4,3514,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248955,-121.8877126,
13:42:23.134,1,22.287356890627013,100,,7.248544931450948,,92.15686274509804,176,,,,,176,2705,2.7,1037,3078,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,6958,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248955,-121.8877126,
13:42:23.189,1,22.287356890627013,100,,7.248544931450948,,92.15686274509804,176,,,,,176,2705,2.7,1037,3078,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248955,-121.8877126,
13:42:23.245,1,22.287356890627013,100,,7.248544931450948,,92.15686274509804,176,,,,,176,2705,2.7,1037,3078,,,,,,,,,,86.7893797207598,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248955,-121.8877126,
13:42:23.300,1,22.287356890627013,100,,7.248544931450948,,92.15686274509804,176,,,,,176,2705,2.7,1037,3078,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248955,-121.8877126,
13:42:23.430,1,22.287356890627013,100,,7.248544931450948,,92.15686274509804,176,,,,,176,2892,2.9,1037,3078,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,60.2048725081753,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248955,-121.8877126,
13:42:23.455,1,21.941607620029956,100,,7.319882885608515,,92.15686274509804,176,,,,,176,2892,2.9,1037,3078,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248318,-121.8880055,
13:42:23.523,1,21.941607620029956,100,,7.319882885608515,,92.15686274509804,176,,,,,176,2892,2.9,1037,3078,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,97,46.4,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.236514839398795,,59.65163445478406,0,37.3248318,-121.8880055,
13:42:23.749,1,21.941607620029956,100,,7.319882885608515,,76.86274509803921,176,,,,,176,2892,2.9,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,3823,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3248318,-121.8880055,
13:42:24.114,1,21.941607620029956,100,,7.319882885608515,,76.86274509803921,176,,,,,176,2892,2.9,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7129,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3248318,-121.8880055,
13:42:24.232,1,21.941607620029956,100,,7.319882885608515,,76.86274509803921,176,,,,,176,2892,2.9,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3248318,-121.8880055,
13:42:24.310,1,21.941607620029956,100,,7.319882885608515,,76.86274509803921,176,,,,,176,2892,2.9,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3248318,-121.8880055,
13:42:24.382,1,21.941607620029956,100,,7.319882885608515,,76.86274509803921,176,,,,,176,2892,2.9,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,61.31037440398973,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3248318,-121.8880055,
13:42:24.443,1,21.941607620029956,100,,7.393764312331724,,76.86274509803921,176,,,,,176,2892,2.9,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3247649,-121.8883062,
13:42:24.506,1,21.941607620029956,100,,7.393764312331724,,76.86274509803921,176,,,,,176,2280,2.3,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3247649,-121.8883062,
13:42:24.582,1,21.941607620029956,100,,7.393764312331724,,76.86274509803921,176,,,,,176,2280,2.3,1037,2631.25,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,72,20.29,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.120546272983902,,60.27300564702139,0,37.3247649,-121.8883062,
13:42:24.694,1,21.941607620029956,100,,7.393764312331724,,86.66666666666667,176,,,,,176,2280,2.3,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,581,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247649,-121.8883062,
13:42:24.789,1,21.941607620029956,100,,7.393764312331724,,86.66666666666667,176,,,,,176,2280,2.3,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7189,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247649,-121.8883062,
13:42:24.861,1,21.941607620029956,100,,7.393764312331724,,86.66666666666667,176,,,,,176,2280,2.3,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247649,-121.8883062,
13:42:24.958,1,21.941607620029956,100,,7.393764312331724,,86.66666666666667,176,,,,,176,2280,2.3,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.1260325017166,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247649,-121.8883062,
13:42:25.069,1,21.941607620029956,100,,7.393764312331724,,86.66666666666667,176,,,,,176,2280,2.3,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.119572522730685,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247649,-121.8883062,
13:42:25.455,1,22.014844796579947,100,,7.469850250645446,,86.66666666666667,176,,,,,176,2280,2.3,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247,-121.8886103,
13:42:25.530,1,22.014844796579947,100,,7.469850250645446,,86.66666666666667,176,,,,,176,2571,2.6,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247,-121.8886103,
13:42:25.714,1,22.014844796579947,100,,7.469850250645446,,86.66666666666667,176,,,,,176,2571,2.6,1038,2365.5,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,91,31.64,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.210574502174411,,61.51574803149606,0,37.3247,-121.8886103,
13:42:25.878,1,22.014844796579947,100,,7.469850250645446,,81.17647058823529,177.8,,,,,176,2571,2.6,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,927,136.4,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.190737773708705,,62.13711922373339,0,37.3247,-121.8886103,
13:42:25.999,1,22.014844796579947,100,,7.469850250645446,,81.17647058823529,177.8,,,,,176,2571,2.6,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7213,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.190737773708705,,62.13711922373339,0,37.3247,-121.8886103,
13:42:26.065,1,22.014844796579947,100,,7.469850250645446,,81.17647058823529,177.8,,,,,176,2571,2.6,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.190737773708705,,62.13711922373339,0,37.3247,-121.8886103,
13:42:26.120,1,22.014844796579947,100,,7.469850250645446,,81.17647058823529,177.8,,,,,176,2571,2.6,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.71643579766528,,,0.190737773708705,,62.13711922373339,0,37.3247,-121.8886103,
13:42:26.222,1,22.014844796579947,100,,7.469850250645446,,81.17647058823529,177.8,,,,,176,2571,2.6,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.190737773708705,,62.13711922373339,0,37.3247,-121.8886103,
13:42:26.342,1,22.014844796579947,100,,7.469850250645446,,81.17647058823529,177.8,,,,,177.8,2101,2.1,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,62.4886477258091,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.190737773708705,,62.13711922373339,0,37.3247,-121.8886103,
13:42:26.448,1,22.43042679363922,100,,7.545377571421198,,81.17647058823529,177.8,,,,,177.8,2101,2.1,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,63.33114679318798,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.190737773708705,,62.13711922373339,0,37.3246385,-121.8889162,
13:42:26.465,1,22.43042679363922,100,,7.545377571421198,,81.17647058823529,177.8,,,,,177.8,2101,2.1,1040,2249,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,84,27.28,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,63.33114679318798,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.190737773708705,,62.13711922373339,0,37.3246385,-121.8889162,
13:42:26.924,1,22.43042679363922,100,,7.545377571421198,,84.70588235294117,177.8,,,,,177.8,2101,2.1,1041,2035,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,88,23.03,264,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,63.33114679318798,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.177004654001678,,62.13711922373339,0,37.3246385,-121.8889162,
13:42:27.174,1,22.43042679363922,100,,7.545377571421198,,84.70588235294117,177.8,,,,,177.8,2101,2.1,1041,2035,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,88,23.03,67,134.60000000000002,118.4,141.8,7315,132.8,114.8,132.8,,,,0,63.33114679318798,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.177004654001678,,62.13711922373339,0,37.3246385,-121.8889162,
13:42:27.242,1,22.43042679363922,100,,7.545377571421198,,84.70588235294117,177.8,,,,,177.8,2101,2.1,1041,2035,,,,,,,,,,86.59257862211024,48.23529411764706,,96.8,42,3500,,88,23.03,67,134.60000000000002,118.4,141.8,7383,132.8,114.8,132.8,,,,0,63.33114679318798,48.23529411764706,91.32283360036617,93.95153398947127,91.91323689631503,,,0.177004654001678,,62.13711922373339,0,37.3246385,-121.8889162,
